40,33,53,55
371,32,53,52
57,33,53,51
33,33,53,52
504,32,53,52
228,35,53,51
37,33,53,53
39,32,54,51
47,35,53,52
193,44,53,52
422,132,53,51
323,32,53,50
59,32,53,50
141,34,54,51
250,33,53,50
33,32,53,50
356,32,53,51
536,33,53,51
202,32,53,51
34,32,53,52
44,33,53,50
34,32,53,53
36,33,53,54
35,90,53,50
57,44,53,48
139,86,53,52
150,34,53,52
179,48,53,51
259,292,52,55
62,33,53,52
34,32,53,52
223,32,53,50
224,34,53,50
350,32,53,54
41,32,52,52
327,32,53,52
37,32,53,51
125,32,53,51
77,32,53,52
34,32,53,52
152,32,53,50
34,33,53,53
339,32,53,50
34,32,53,53
43,32,53,53
34,32,53,52
33,33,54,52
222,32,54,52
88,32,53,51
34,33,52,52
249,33,53,51
99,32,53,51
72,32,52,51
222,421,53,54
381,32,53,49
247,33,53,51
103,32,52,50
34,32,53,53
111,33,52,53
392,32,53,51
39,32,53,50
205,32,53,53
35,337,53,52
49,377,53,48
